student_id,event_id,department,semester,club_activity_level,registration_timing,attended,past_attendance_rate,past_events_count,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations
S1349,E1023,EEE,8,Low,Early,1,0.2,5,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1134,E1023,EEE,3,Low,Late,0,0.667,6,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1351,E1023,EEE,3,Medium,Medium,0,0.0,7,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1146,E1023,ECE,2,Medium,Early,0,0.286,7,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1080,E1023,CSE,2,Low,Medium,0,0.125,8,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1009,E1023,CIVIL,5,High,Late,0,0.143,7,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1200,E1023,CSE,3,High,Medium,0,0.0,3,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1205,E1023,CSE,4,Medium,Medium,0,0.0,3,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1289,E1023,EEE,2,High,Late,0,0.2,5,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1463,E1023,CSE,2,High,Early,0,0.286,7,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1093,E1023,CIVIL,1,High,Medium,0,0.0,4,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1398,E1023,IT,5,High,Medium,0,0.0,3,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1116,E1023,CSE,4,Medium,Early,1,0.0,1,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1257,E1023,IT,4,Low,Medium,0,0.375,8,2024-01-06,Cybersecurity,Faculty,Saturday,Afternoon (2-4 PM),180,Online,3,Low,69
S1353,E1076,IT,6,High,Medium,0,0.25,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1088,E1076,CIVIL,4,High,Early,0,0.1,10,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1332,E1076,CSE,7,High,Late,0,0.5,2,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1120,E1076,IT,5,Low,Medium,0,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1491,E1076,CIVIL,7,Medium,Early,0,0.167,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1421,E1076,CSE,6,High,Late,0,0.6,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1033,E1076,MECH,2,High,Early,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1352,E1076,CSE,3,Low,Late,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1413,E1076,CSE,1,Medium,Early,1,0.667,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1333,E1076,ECE,2,Medium,Medium,0,0.167,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1071,E1076,IT,4,Low,Medium,0,0.0,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1099,E1076,MECH,1,High,Early,0,0.111,9,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1159,E1076,IT,2,Medium,Late,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1168,E1076,ECE,4,Medium,Medium,1,0.0,1,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1040,E1076,CIVIL,6,High,Medium,0,0.111,9,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1191,E1076,EEE,6,Medium,Early,1,0.0,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1076,E1076,EEE,8,High,Early,0,0.2,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1401,E1076,CIVIL,2,High,Early,0,0.25,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1156,E1076,IT,5,High,Late,0,0.25,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1345,E1076,MECH,7,Medium,Late,1,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1438,E1076,IT,6,High,Medium,1,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1473,E1076,EEE,8,High,Early,0,0.333,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1077,E1076,IT,3,Low,Late,0,0.0,2,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1395,E1076,MECH,6,Low,Early,0,0.333,9,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1302,E1076,ECE,5,High,Late,0,0.143,7,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1042,E1076,CSE,2,High,Early,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1138,E1076,MECH,1,Medium,Late,0,0.0,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1228,E1076,CIVIL,2,Low,Medium,1,0.0,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1025,E1076,EEE,5,Low,Late,0,0.0,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1083,E1076,CSE,2,High,Medium,0,0.0,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1453,E1076,IT,5,Medium,Early,0,0.0,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1312,E1076,MECH,1,High,Medium,0,0.143,7,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1208,E1076,MECH,5,Medium,Medium,0,0.2,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1442,E1076,CIVIL,6,Low,Early,0,0.0,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1462,E1076,EEE,8,High,Early,1,0.0,2,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1123,E1076,IT,3,Medium,Late,0,0.0,1,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1166,E1076,MECH,7,Medium,Late,0,0.2,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1379,E1076,CIVIL,6,Low,Late,0,0.0,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1136,E1076,IT,3,Medium,Early,0,0.0,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1328,E1076,MECH,3,Medium,Medium,0,0.0,9,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1187,E1076,CIVIL,4,High,Medium,0,0.0,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1443,E1076,IT,2,Medium,Early,0,0.2,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1477,E1076,IT,1,Low,Medium,0,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1169,E1076,EEE,7,Low,Medium,1,0.333,9,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1090,E1076,EEE,1,High,Early,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1200,E1076,CSE,3,High,Late,0,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1341,E1076,IT,5,High,Late,0,0.143,7,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1301,E1076,CSE,4,Low,Early,0,0.333,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1053,E1076,MECH,4,High,Early,0,0.2,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1172,E1076,IT,1,Medium,Medium,0,0.0,2,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1327,E1076,CIVIL,1,High,Early,0,0.143,7,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1368,E1076,CSE,6,High,Medium,0,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1416,E1076,CIVIL,6,Low,Early,0,0.167,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1470,E1076,CSE,5,Low,Early,0,0.143,7,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1336,E1076,EEE,5,Medium,Early,0,0.222,9,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1263,E1076,IT,6,Medium,Late,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1467,E1076,IT,6,Low,Medium,0,0.0,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1475,E1076,MECH,2,Medium,Medium,0,0.25,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1217,E1076,CIVIL,3,High,Early,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1261,E1076,ECE,5,Low,Late,0,0.0,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1009,E1076,CIVIL,5,High,Late,0,0.125,8,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1291,E1076,EEE,2,High,Early,0,0.25,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1046,E1076,MECH,1,Low,Early,0,0.167,6,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1354,E1076,CIVIL,2,Low,Early,0,0.0,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1348,E1076,CIVIL,1,Medium,Early,0,0.5,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1358,E1076,MECH,6,Low,Early,0,0.0,5,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1414,E1076,CIVIL,2,High,Medium,0,0.25,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1054,E1076,MECH,3,Low,Late,0,0.0,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1398,E1076,IT,5,High,Late,1,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1118,E1076,IT,5,Low,Medium,0,0.333,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1050,E1076,CIVIL,3,Medium,Early,0,0.0,3,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1360,E1076,CSE,6,Low,Early,0,0.0,4,2024-01-11,AR/VR,Alumni,Thursday,Morning (9-11 AM),150,Online,3,Medium,72
S1132,E1089,EEE,7,Low,Early,0,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1489,E1089,ECE,3,Low,Medium,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1293,E1089,CSE,3,High,Medium,1,0.25,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1362,E1089,EEE,8,Low,Early,1,0.8,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1123,E1089,IT,3,Medium,Late,1,0.0,2,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1421,E1089,CSE,6,High,Late,0,0.5,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1017,E1089,IT,5,Low,Medium,0,0.0,1,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1475,E1089,MECH,2,Medium,Late,1,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1370,E1089,CIVIL,3,High,Medium,0,0.333,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1102,E1089,IT,2,High,Early,0,0.429,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1145,E1089,EEE,4,Medium,Late,1,0.5,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1122,E1089,CSE,2,Low,Early,0,0.0,9,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1252,E1089,ECE,8,High,Late,0,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1405,E1089,CSE,8,Medium,Early,1,0.0,1,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1118,E1089,IT,5,Low,Early,0,0.25,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1263,E1089,IT,6,Medium,Late,1,0.111,9,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1076,E1089,EEE,8,High,Late,0,0.167,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1484,E1089,EEE,4,Medium,Early,1,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1094,E1089,CIVIL,1,Medium,Late,1,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1194,E1089,CIVIL,8,Medium,Early,0,1.0,1,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1014,E1089,MECH,5,High,Early,0,0.5,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1001,E1089,EEE,2,High,Late,0,0.4,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1124,E1089,MECH,4,Low,Late,0,0.0,9,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1052,E1089,ECE,2,Low,Early,1,0.167,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1130,E1089,ECE,5,High,Medium,0,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1055,E1089,IT,1,Low,Medium,0,0.5,2,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1304,E1089,MECH,5,Medium,Early,0,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1249,E1089,CIVIL,4,Medium,Early,0,0.167,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1062,E1089,EEE,8,Low,Early,0,0.125,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1109,E1089,ECE,6,High,Late,0,0.5,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1128,E1089,CSE,7,Medium,Early,0,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1056,E1089,MECH,8,High,Late,1,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1139,E1089,ECE,4,Low,Medium,0,0.091,11,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1015,E1089,EEE,8,Low,Early,1,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1444,E1089,IT,4,Low,Early,0,0.0,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1425,E1089,CIVIL,5,High,Late,1,0.167,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1034,E1089,IT,6,High,Early,0,0.375,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1069,E1089,ECE,4,High,Medium,0,0.25,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1411,E1089,CIVIL,5,Low,Late,0,0.333,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1054,E1089,MECH,3,Low,Late,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1147,E1089,CSE,8,High,Medium,1,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1184,E1089,EEE,7,Medium,Medium,0,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1392,E1089,CSE,1,Medium,Late,1,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1412,E1089,CIVIL,2,High,Early,0,0.125,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1307,E1089,IT,8,Medium,Late,0,0.333,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1334,E1089,CSE,3,Medium,Early,0,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1330,E1089,CSE,4,Low,Early,0,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1306,E1089,MECH,7,Medium,Medium,0,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1065,E1089,IT,4,Low,Late,0,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1415,E1089,ECE,3,Medium,Medium,1,0.25,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1283,E1089,ECE,5,High,Medium,1,0.167,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1470,E1089,CSE,5,Low,Early,0,0.125,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1227,E1089,ECE,4,High,Early,0,0.0,1,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1167,E1089,CIVIL,5,Low,Early,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1100,E1089,IT,8,Low,Early,0,0.0,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1199,E1089,MECH,6,Low,Early,0,0.222,9,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1374,E1089,CIVIL,4,Medium,Early,0,0.5,2,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1150,E1089,CSE,4,Medium,Early,0,0.333,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1407,E1089,CIVIL,6,High,Late,1,0.4,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1144,E1089,MECH,7,Low,Medium,0,0.25,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1318,E1089,MECH,7,Low,Medium,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1434,E1089,ECE,3,Low,Early,0,0.333,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1385,E1089,MECH,5,High,Late,0,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1012,E1089,MECH,2,High,Medium,1,0.333,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1276,E1089,CIVIL,2,High,Late,0,0.125,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1435,E1089,MECH,3,High,Early,0,0.083,12,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1483,E1089,ECE,1,High,Late,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1002,E1089,EEE,5,High,Late,0,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1409,E1089,CSE,6,Low,Early,0,1.0,1,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1219,E1089,ECE,8,Medium,Medium,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1025,E1089,EEE,5,Low,Early,0,0.0,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1430,E1089,IT,4,High,Medium,0,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1237,E1089,EEE,5,Low,Early,0,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1368,E1089,CSE,6,High,Early,0,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1295,E1089,IT,8,Medium,Early,0,0.4,10,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1332,E1089,CSE,7,High,Medium,0,0.333,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1428,E1089,EEE,1,High,Early,0,0.0,2,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1049,E1089,MECH,2,Medium,Medium,0,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1031,E1089,MECH,1,High,Early,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1041,E1089,ECE,8,High,Early,1,0.4,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1322,E1089,MECH,2,Medium,Late,0,0.25,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1149,E1089,MECH,4,High,Medium,1,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1376,E1089,CIVIL,5,Medium,Late,0,0.143,7,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1366,E1089,CSE,2,Medium,Early,1,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1043,E1089,EEE,3,Low,Late,1,0.0,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1402,E1089,ECE,7,Low,Late,0,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1414,E1089,CIVIL,2,High,Medium,0,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1445,E1089,CSE,5,Medium,Medium,0,0.222,9,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1178,E1089,IT,6,High,Early,1,0.167,6,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1246,E1089,IT,8,Medium,Early,0,0.0,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1120,E1089,IT,5,Low,Early,1,0.0,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1305,E1089,CSE,8,Low,Medium,0,0.25,4,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1121,E1089,CSE,3,Medium,Late,0,0.0,3,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1233,E1089,CSE,5,Low,Medium,0,0.2,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1131,E1089,EEE,8,Low,Medium,0,0.6,5,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
S1341,E1089,IT,5,High,Early,0,0.125,8,2024-01-11,Cybersecurity,Alumni,Thursday,Evening (5-7 PM),150,Offline,3,High,106
