student_id,event_id,registration_timing,department,semester,club_activity_level,cgpa,event_date,topic,speaker_type,day_of_week,time_slot,duration_minutes,mode,exam_proximity,promotion_level,num_registrations,attended,past_attendance_rate,past_events_count
STU_0306,EVT_061,Early,School of Technology,7,Low,6.71,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.333,15
STU_0306,EVT_065,On-time,School of Technology,7,Low,6.71,2024-12-21,Web Development,Faculty,Saturday,Afternoon (2-4 PM),90,Online,1,Low,52,0,0.312,16
STU_0306,EVT_071,Late,School of Technology,7,Low,6.71,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,0,0.294,17
STU_0306,EVT_079,On-time,School of Technology,7,Low,6.71,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,0,0.278,18
STU_0306,EVT_080,On-time,School of Technology,7,Low,6.71,2025-02-24,Web Development,Faculty,Monday,Evening (5-7 PM),60,Offline,3,Medium,83,1,0.263,19
STU_0306,EVT_097,On-time,School of Technology,7,Low,6.71,2025-04-11,Branding & Identity,Faculty,Friday,Evening (5-7 PM),120,Offline,3,High,57,1,0.3,20
STU_0306,EVT_098,On-time,School of Technology,7,Low,6.71,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.333,21
STU_0307,EVT_004,Late,School of Design,5,Medium,7.68,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0307,EVT_010,Late,School of Design,5,Medium,7.68,2024-08-23,Digital Marketing,Industry,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,43,0,1.0,1
STU_0307,EVT_020,On-time,School of Design,5,Medium,7.68,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,0,0.5,2
STU_0307,EVT_025,On-time,School of Design,5,Medium,7.68,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,0,0.333,3
STU_0307,EVT_030,On-time,School of Design,5,Medium,7.68,2024-09-25,Digital Marketing,Alumni,Wednesday,Morning (9-11 AM),90,Online,2,Medium,58,0,0.25,4
STU_0307,EVT_031,On-time,School of Design,5,Medium,7.68,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,0,0.2,5
STU_0307,EVT_042,Early,School of Design,5,Medium,7.68,2024-10-24,Creative Coding,Student,Thursday,Evening (5-7 PM),120,Online,3,Low,107,1,0.167,6
STU_0307,EVT_046,On-time,School of Design,5,Medium,7.68,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.286,7
STU_0307,EVT_059,Late,School of Design,5,Medium,7.68,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,0.375,8
STU_0307,EVT_065,On-time,School of Design,5,Medium,7.68,2024-12-21,Web Development,Faculty,Saturday,Afternoon (2-4 PM),90,Online,1,Low,52,0,0.444,9
STU_0307,EVT_077,Late,School of Design,5,Medium,7.68,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.4,10
STU_0307,EVT_079,Early,School of Design,5,Medium,7.68,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,1,0.455,11
STU_0307,EVT_094,Late,School of Design,5,Medium,7.68,2025-03-30,Creative Coding,Student,Sunday,Evening (5-7 PM),90,Offline,3,Medium,53,0,0.5,12
STU_0307,EVT_096,On-time,School of Design,5,Medium,7.68,2025-04-09,Web Development,Alumni,Wednesday,Afternoon (2-4 PM),120,Offline,2,High,118,1,0.462,13
STU_0307,EVT_098,Late,School of Design,5,Medium,7.68,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.5,14
STU_0308,EVT_002,Early,School of Business,1,Low,6.39,2024-08-01,Career Guidance,Alumni,Thursday,Afternoon (2-4 PM),150,Online,3,Low,57,0,0.0,0
STU_0308,EVT_006,On-time,School of Business,1,Low,6.39,2024-08-17,Creative Coding,Faculty,Saturday,Morning (9-11 AM),90,Offline,3,Medium,58,0,0.0,1
STU_0308,EVT_017,Late,School of Business,1,Low,6.39,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,0,0.0,2
STU_0308,EVT_019,On-time,School of Business,1,Low,6.39,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.0,3
STU_0308,EVT_028,Early,School of Business,1,Low,6.39,2024-09-25,UI/UX Design,Student,Wednesday,Morning (9-11 AM),90,Online,3,Medium,118,0,0.0,4
STU_0308,EVT_033,On-time,School of Business,1,Low,6.39,2024-10-04,Product Management,Faculty,Friday,Morning (9-11 AM),60,Offline,1,Medium,67,0,0.0,5
STU_0308,EVT_034,Late,School of Business,1,Low,6.39,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.0,6
STU_0308,EVT_044,On-time,School of Business,1,Low,6.39,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,0,0.0,7
STU_0308,EVT_055,On-time,School of Business,1,Low,6.39,2024-11-18,Creative Coding,Faculty,Monday,Afternoon (2-4 PM),90,Online,2,Medium,82,0,0.0,8
STU_0308,EVT_061,Late,School of Business,1,Low,6.39,2024-12-05,Branding & Identity,Industry,Thursday,Morning (9-11 AM),90,Offline,1,Low,45,0,0.0,9
STU_0308,EVT_076,Early,School of Business,1,Low,6.39,2025-02-15,Creative Coding,Faculty,Saturday,Evening (5-7 PM),90,Offline,2,High,78,0,0.0,10
STU_0308,EVT_083,Late,School of Business,1,Low,6.39,2025-02-25,Web Development,Alumni,Tuesday,Morning (9-11 AM),120,Online,3,High,70,0,0.0,11
STU_0309,EVT_004,On-time,School of Design,4,Medium,7.23,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0309,EVT_009,On-time,School of Design,4,Medium,7.23,2024-08-23,Career Guidance,Industry,Friday,Afternoon (2-4 PM),60,Offline,1,High,76,1,1.0,1
STU_0309,EVT_022,Late,School of Design,4,Medium,7.23,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,1.0,2
STU_0309,EVT_035,On-time,School of Design,4,Medium,7.23,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,1.0,3
STU_0309,EVT_039,Late,School of Design,4,Medium,7.23,2024-10-15,Web Development,Faculty,Tuesday,Afternoon (2-4 PM),90,Online,3,Medium,98,1,1.0,4
STU_0309,EVT_043,Late,School of Design,4,Medium,7.23,2024-10-26,Sound Design,Student,Saturday,Evening (5-7 PM),120,Online,2,Low,83,0,1.0,5
STU_0309,EVT_057,Early,School of Design,4,Medium,7.23,2024-11-23,Product Management,Industry,Saturday,Morning (9-11 AM),90,Offline,2,Medium,60,1,0.833,6
STU_0309,EVT_067,Late,School of Design,4,Medium,7.23,2024-12-27,Web Development,Industry,Friday,Evening (5-7 PM),120,Online,2,Low,67,1,0.857,7
STU_0309,EVT_071,On-time,School of Design,4,Medium,7.23,2025-01-19,Product Management,Alumni,Sunday,Afternoon (2-4 PM),90,Offline,2,Medium,92,1,0.875,8
STU_0309,EVT_077,Early,School of Design,4,Medium,7.23,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.889,9
STU_0309,EVT_084,On-time,School of Design,4,Medium,7.23,2025-02-28,Sound Design,Faculty,Friday,Afternoon (2-4 PM),60,Online,2,High,40,1,0.9,10
STU_0309,EVT_098,On-time,School of Design,4,Medium,7.23,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,1,0.909,11
STU_0310,EVT_005,Early,School of Technology,8,High,6.42,2024-08-16,Data Science,Faculty,Friday,Morning (9-11 AM),90,Offline,2,Medium,60,0,0.0,0
STU_0310,EVT_008,Late,School of Technology,8,High,6.42,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,0,0.0,1
STU_0310,EVT_011,Late,School of Technology,8,High,6.42,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,0,0.0,2
STU_0310,EVT_017,On-time,School of Technology,8,High,6.42,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,1,0.0,3
STU_0310,EVT_022,Late,School of Technology,8,High,6.42,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,0.25,4
STU_0310,EVT_023,On-time,School of Technology,8,High,6.42,2024-09-14,Digital Marketing,Alumni,Saturday,Morning (9-11 AM),90,Offline,2,Low,69,0,0.4,5
STU_0310,EVT_024,Early,School of Technology,8,High,6.42,2024-09-17,Career Guidance,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Medium,66,1,0.333,6
STU_0310,EVT_025,Late,School of Technology,8,High,6.42,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,0,0.429,7
STU_0310,EVT_031,Late,School of Technology,8,High,6.42,2024-09-27,Sound Design,Student,Friday,Evening (5-7 PM),120,Online,3,Medium,74,1,0.375,8
STU_0310,EVT_032,On-time,School of Technology,8,High,6.42,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,0.444,9
STU_0310,EVT_034,Late,School of Technology,8,High,6.42,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,1,0.5,10
STU_0310,EVT_038,Early,School of Technology,8,High,6.42,2024-10-13,Web Development,Industry,Sunday,Morning (9-11 AM),150,Online,2,High,70,1,0.545,11
STU_0310,EVT_044,Late,School of Technology,8,High,6.42,2024-10-27,Branding & Identity,Alumni,Sunday,Morning (9-11 AM),120,Offline,3,High,121,1,0.583,12
STU_0310,EVT_046,Early,School of Technology,8,High,6.42,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,1,0.615,13
STU_0310,EVT_056,Late,School of Technology,8,High,6.42,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.643,14
STU_0310,EVT_060,On-time,School of Technology,8,High,6.42,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,1,0.6,15
STU_0310,EVT_064,Late,School of Technology,8,High,6.42,2024-12-20,Cybersecurity,Alumni,Friday,Afternoon (2-4 PM),180,Offline,3,Medium,44,0,0.625,16
STU_0310,EVT_066,On-time,School of Technology,8,High,6.42,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,0,0.588,17
STU_0310,EVT_075,On-time,School of Technology,8,High,6.42,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,1,0.556,18
STU_0310,EVT_077,Early,School of Technology,8,High,6.42,2025-02-18,Data Science,Alumni,Tuesday,Morning (9-11 AM),90,Offline,2,High,105,1,0.579,19
STU_0310,EVT_083,On-time,School of Technology,8,High,6.42,2025-02-25,Web Development,Alumni,Tuesday,Morning (9-11 AM),120,Online,3,High,70,1,0.6,20
STU_0310,EVT_086,Late,School of Technology,8,High,6.42,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.619,21
STU_0310,EVT_091,Early,School of Technology,8,High,6.42,2025-03-18,Cybersecurity,Faculty,Tuesday,Morning (9-11 AM),120,Offline,2,High,96,1,0.636,22
STU_0311,EVT_008,Early,School of Business,1,Low,9.31,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,0,0.0,0
STU_0311,EVT_011,On-time,School of Business,1,Low,9.31,2024-08-28,Career Guidance,Faculty,Wednesday,Afternoon (2-4 PM),60,Online,3,High,111,0,0.0,1
STU_0311,EVT_022,On-time,School of Business,1,Low,9.31,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,0.0,2
STU_0311,EVT_027,Late,School of Business,1,Low,9.31,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,0.333,3
STU_0311,EVT_049,Early,School of Business,1,Low,9.31,2024-11-04,AI & Deep Learning,Alumni,Monday,Evening (5-7 PM),120,Offline,3,High,83,1,0.25,4
STU_0311,EVT_053,On-time,School of Business,1,Low,9.31,2024-11-09,Music Production,Industry,Saturday,Afternoon (2-4 PM),60,Offline,3,Low,123,1,0.4,5
STU_0311,EVT_054,Early,School of Business,1,Low,9.31,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,0,0.5,6
STU_0311,EVT_056,Early,School of Business,1,Low,9.31,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,1,0.429,7
STU_0311,EVT_059,Early,School of Business,1,Low,9.31,2024-11-29,UI/UX Design,Student,Friday,Evening (5-7 PM),120,Online,2,High,99,1,0.5,8
STU_0311,EVT_063,On-time,School of Business,1,Low,9.31,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,0.556,9
STU_0311,EVT_066,On-time,School of Business,1,Low,9.31,2024-12-23,AI & Deep Learning,Faculty,Monday,Evening (5-7 PM),120,Offline,1,Medium,119,0,0.5,10
STU_0311,EVT_069,Early,School of Business,1,Low,9.31,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.455,11
STU_0311,EVT_078,Late,School of Business,1,Low,9.31,2025-02-19,Product Management,Industry,Wednesday,Afternoon (2-4 PM),90,Offline,1,Medium,123,0,0.417,12
STU_0311,EVT_092,On-time,School of Business,1,Low,9.31,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,0,0.385,13
STU_0311,EVT_093,On-time,School of Business,1,Low,9.31,2025-03-22,Branding & Identity,Faculty,Saturday,Evening (5-7 PM),120,Offline,2,Low,64,0,0.357,14
STU_0312,EVT_006,On-time,School of Business,8,Low,7.67,2024-08-17,Creative Coding,Faculty,Saturday,Morning (9-11 AM),90,Offline,3,Medium,58,0,0.0,0
STU_0312,EVT_017,On-time,School of Business,8,Low,7.67,2024-09-05,Cloud Computing,Industry,Thursday,Morning (9-11 AM),150,Offline,2,High,117,1,0.0,1
STU_0312,EVT_019,Early,School of Business,8,Low,7.67,2024-09-08,Sound Design,Faculty,Sunday,Morning (9-11 AM),120,Offline,2,Medium,97,0,0.5,2
STU_0312,EVT_020,On-time,School of Business,8,Low,7.67,2024-09-09,Machine Learning,Alumni,Monday,Afternoon (2-4 PM),120,Online,2,High,93,0,0.333,3
STU_0312,EVT_034,Early,School of Business,8,Low,7.67,2024-10-05,Creative Coding,Faculty,Saturday,Afternoon (2-4 PM),120,Online,1,Medium,66,0,0.25,4
STU_0312,EVT_035,Late,School of Business,8,Low,7.67,2024-10-06,Branding & Identity,Industry,Sunday,Afternoon (2-4 PM),90,Offline,3,High,94,1,0.2,5
STU_0312,EVT_041,Late,School of Business,8,Low,7.67,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,1,0.333,6
STU_0312,EVT_047,Early,School of Business,8,Low,7.67,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.429,7
STU_0312,EVT_048,Early,School of Business,8,Low,7.67,2024-11-02,Design Thinking,Student,Saturday,Evening (5-7 PM),120,Offline,1,Medium,63,0,0.5,8
STU_0312,EVT_054,Late,School of Business,8,Low,7.67,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,0,0.444,9
STU_0312,EVT_060,On-time,School of Business,8,Low,7.67,2024-12-02,Cloud Computing,Student,Monday,Evening (5-7 PM),120,Offline,2,Medium,111,0,0.4,10
STU_0312,EVT_070,Early,School of Business,8,Low,7.67,2025-01-10,Data Science,Faculty,Friday,Morning (9-11 AM),120,Online,3,Medium,119,1,0.364,11
STU_0312,EVT_073,On-time,School of Business,8,Low,7.67,2025-02-11,Sound Design,Faculty,Tuesday,Afternoon (2-4 PM),90,Offline,3,Low,100,1,0.417,12
STU_0312,EVT_075,On-time,School of Business,8,Low,7.67,2025-02-12,Data Science,Student,Wednesday,Afternoon (2-4 PM),180,Offline,2,High,94,1,0.462,13
STU_0312,EVT_076,Late,School of Business,8,Low,7.67,2025-02-15,Creative Coding,Faculty,Saturday,Evening (5-7 PM),90,Offline,2,High,78,0,0.5,14
STU_0312,EVT_079,Early,School of Business,8,Low,7.67,2025-02-23,Product Management,Industry,Sunday,Afternoon (2-4 PM),60,Online,3,Medium,86,0,0.467,15
STU_0312,EVT_086,Early,School of Business,8,Low,7.67,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.438,16
STU_0312,EVT_087,On-time,School of Business,8,Low,7.67,2025-03-08,Design Thinking,Faculty,Saturday,Morning (9-11 AM),180,Online,3,High,65,0,0.471,17
STU_0312,EVT_088,On-time,School of Business,8,Low,7.67,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,0,0.444,18
STU_0313,EVT_002,On-time,School of Technology,6,High,6.92,2024-08-01,Career Guidance,Alumni,Thursday,Afternoon (2-4 PM),150,Online,3,Low,57,0,0.0,0
STU_0313,EVT_009,On-time,School of Technology,6,High,6.92,2024-08-23,Career Guidance,Industry,Friday,Afternoon (2-4 PM),60,Offline,1,High,76,0,0.0,1
STU_0313,EVT_013,Early,School of Technology,6,High,6.92,2024-08-30,Creative Coding,Industry,Friday,Afternoon (2-4 PM),150,Offline,2,Medium,86,1,0.0,2
STU_0313,EVT_014,Early,School of Technology,6,High,6.92,2024-09-03,Design Thinking,Industry,Tuesday,Evening (5-7 PM),120,Online,2,High,48,1,0.333,3
STU_0313,EVT_022,On-time,School of Technology,6,High,6.92,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,0.5,4
STU_0313,EVT_045,Early,School of Technology,6,High,6.92,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,1,0.6,5
STU_0313,EVT_047,On-time,School of Technology,6,High,6.92,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,1,0.667,6
STU_0313,EVT_048,On-time,School of Technology,6,High,6.92,2024-11-02,Design Thinking,Student,Saturday,Evening (5-7 PM),120,Offline,1,Medium,63,1,0.714,7
STU_0313,EVT_052,Late,School of Technology,6,High,6.92,2024-11-08,UI/UX Design,Alumni,Friday,Evening (5-7 PM),90,Offline,1,Medium,70,1,0.75,8
STU_0313,EVT_056,On-time,School of Technology,6,High,6.92,2024-11-23,Digital Marketing,Faculty,Saturday,Evening (5-7 PM),120,Offline,1,Low,90,0,0.778,9
STU_0313,EVT_063,Late,School of Technology,6,High,6.92,2024-12-08,Digital Marketing,Student,Sunday,Afternoon (2-4 PM),120,Offline,2,Low,119,0,0.7,10
STU_0313,EVT_067,Early,School of Technology,6,High,6.92,2024-12-27,Web Development,Industry,Friday,Evening (5-7 PM),120,Online,2,Low,67,1,0.636,11
STU_0313,EVT_072,On-time,School of Technology,6,High,6.92,2025-02-10,Branding & Identity,Student,Monday,Morning (9-11 AM),180,Online,2,Low,80,0,0.667,12
STU_0313,EVT_080,Late,School of Technology,6,High,6.92,2025-02-24,Web Development,Faculty,Monday,Evening (5-7 PM),60,Offline,3,Medium,83,1,0.615,13
STU_0313,EVT_085,On-time,School of Technology,6,High,6.92,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,0,0.643,14
STU_0313,EVT_086,On-time,School of Technology,6,High,6.92,2025-03-06,Cybersecurity,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,High,59,1,0.6,15
STU_0313,EVT_088,On-time,School of Technology,6,High,6.92,2025-03-12,Design Thinking,Faculty,Wednesday,Afternoon (2-4 PM),90,Offline,3,Medium,99,0,0.625,16
STU_0313,EVT_092,On-time,School of Technology,6,High,6.92,2025-03-20,Product Management,Student,Thursday,Evening (5-7 PM),90,Online,1,High,104,0,0.588,17
STU_0313,EVT_098,On-time,School of Technology,6,High,6.92,2025-04-13,Cybersecurity,Faculty,Sunday,Afternoon (2-4 PM),150,Offline,2,Medium,89,0,0.556,18
STU_0314,EVT_012,Early,School of Design,3,Medium,8.75,2024-08-28,Design Thinking,Student,Wednesday,Evening (5-7 PM),60,Offline,2,Medium,83,1,0.0,0
STU_0314,EVT_021,Early,School of Design,3,Medium,8.75,2024-09-12,Music Production,Industry,Thursday,Morning (9-11 AM),90,Online,3,Low,105,1,1.0,1
STU_0314,EVT_025,Early,School of Design,3,Medium,8.75,2024-09-20,Career Guidance,Student,Friday,Evening (5-7 PM),120,Offline,2,Low,103,1,1.0,2
STU_0314,EVT_054,Late,School of Design,3,Medium,8.75,2024-11-10,Cybersecurity,Industry,Sunday,Morning (9-11 AM),90,Online,1,Medium,65,0,1.0,3
STU_0314,EVT_068,Early,School of Design,3,Medium,8.75,2024-12-30,Web Development,Faculty,Monday,Morning (9-11 AM),120,Online,2,Medium,41,0,0.75,4
STU_0314,EVT_069,Early,School of Design,3,Medium,8.75,2025-01-05,Music Production,Student,Sunday,Evening (5-7 PM),60,Online,2,Medium,88,0,0.6,5
STU_0314,EVT_072,Early,School of Design,3,Medium,8.75,2025-02-10,Branding & Identity,Student,Monday,Morning (9-11 AM),180,Online,2,Low,80,0,0.5,6
STU_0314,EVT_074,On-time,School of Design,3,Medium,8.75,2025-02-12,UI/UX Design,Faculty,Wednesday,Evening (5-7 PM),90,Offline,1,Low,124,0,0.429,7
STU_0314,EVT_085,Late,School of Design,3,Medium,8.75,2025-02-28,Branding & Identity,Student,Friday,Morning (9-11 AM),120,Offline,3,Medium,106,1,0.375,8
STU_0314,EVT_099,On-time,School of Design,3,Medium,8.75,2025-04-20,Cloud Computing,Student,Sunday,Morning (9-11 AM),180,Offline,2,High,124,0,0.444,9
STU_0315,EVT_004,On-time,School of Technology,7,Low,4.38,2024-08-13,Product Management,Alumni,Tuesday,Evening (5-7 PM),90,Offline,3,High,82,1,0.0,0
STU_0315,EVT_008,Early,School of Technology,7,Low,4.38,2024-08-22,Branding & Identity,Student,Thursday,Evening (5-7 PM),60,Offline,3,Medium,122,1,1.0,1
STU_0315,EVT_022,Early,School of Technology,7,Low,4.38,2024-09-12,Data Science,Industry,Thursday,Afternoon (2-4 PM),90,Offline,3,Medium,77,1,1.0,2
STU_0315,EVT_027,On-time,School of Technology,7,Low,4.38,2024-09-23,Career Guidance,Faculty,Monday,Evening (5-7 PM),90,Offline,2,Low,106,0,1.0,3
STU_0315,EVT_032,Late,School of Technology,7,Low,4.38,2024-10-04,Entrepreneurship,Industry,Friday,Evening (5-7 PM),150,Offline,3,High,115,1,0.75,4
STU_0315,EVT_040,Early,School of Technology,7,Low,4.38,2024-10-17,Sound Design,Alumni,Thursday,Afternoon (2-4 PM),120,Offline,2,Low,67,1,0.8,5
STU_0315,EVT_041,Late,School of Technology,7,Low,4.38,2024-10-21,Machine Learning,Faculty,Monday,Evening (5-7 PM),90,Online,2,Medium,101,0,0.833,6
STU_0315,EVT_045,On-time,School of Technology,7,Low,4.38,2024-10-30,Product Management,Alumni,Wednesday,Evening (5-7 PM),120,Online,2,Low,122,0,0.714,7
STU_0315,EVT_046,Early,School of Technology,7,Low,4.38,2024-10-31,Creative Coding,Alumni,Thursday,Afternoon (2-4 PM),60,Offline,3,High,93,0,0.625,8
STU_0315,EVT_047,Late,School of Technology,7,Low,4.38,2024-11-01,Machine Learning,Industry,Friday,Afternoon (2-4 PM),120,Online,3,High,86,0,0.556,9
STU_0315,EVT_057,On-time,School of Technology,7,Low,4.38,2024-11-23,Product Management,Industry,Saturday,Morning (9-11 AM),90,Offline,2,Medium,60,0,0.5,10
